385,54	135,58	385,54	135,58	385,54	6297,91	385,54	109,36	385,54	126,15	385,54	72,50	385,54	78,23	385,54	47,51
385,75	81,10	385,75	81,10	385,75	5963,68	385,75	47,51	385,75	56,52	385,75	42,19	385,75	41,37	385,75	4,92
385,97	-5,73	385,97	-5,73	385,97	5840,40	385,97	-16,38	385,97	-4,10	385,97	-47,92	385,97	-50,79	385,97	-28,26
386,19	120,01	386,19	120,01	386,19	5561,05	386,19	89,29	386,19	99,53	386,19	71,27	386,19	29,49	386,19	87,65
386,40	78,23	386,40	78,23	386,40	5276,39	386,40	58,16	386,40	75,77	386,40	22,94	386,40	3,28	386,40	27,44
386,62	-0,41	386,62	-0,41	386,62	4959,36	386,62	17,61	386,62	31,95	386,62	-13,11	386,62	-33,18	386,62	-3,69
386,84	47,10	386,84	47,10	386,84	4862,70	386,84	34,41	386,84	75,37	386,84	27,44	386,84	-3,28	386,84	-6,14
387,05	97,07	387,05	97,07	387,05	4676,74	387,05	57,34	387,05	85,61	387,05	22,53	387,05	67,58	387,05	11,88
387,27	43,83	387,27	43,83	387,27	4425,66	387,27	53,25	387,27	36,04	387,27	-2,87	387,27	-7,78	387,27	2,87
387,49	54,48	387,49	54,48	387,49	4279,03	387,49	17,61	387,49	43,42	387,49	4,92	387,49	11,06	387,49	-20,48
387,70	86,01	387,70	86,01	387,70	4091,84	387,70	104,86	387,70	83,56	387,70	48,74	387,70	80,69	387,70	47,51
387,92	2,05	387,92	2,05	387,92	3844,04	387,92	-40,14	387,92	11,47	387,92	-40,55	387,92	-40,55	387,92	-98,71
388,14	44,24	388,14	44,24	388,14	3748,60	388,14	-1,64	388,14	34,41	388,14	-21,30	388,14	-41,78	388,14	-17,61
388,35	58,16	388,35	58,16	388,35	3592,96	388,35	12,70	388,35	67,99	388,35	-7,37	388,35	25,39	388,35	-2,05
388,57	92,16	388,57	92,16	388,57	3481,14	388,57	75,37	388,57	99,53	388,57	33,59	388,57	52,02	388,57	49,97
388,79	71,68	388,79	71,68	388,79	3326,72	388,79	14,75	388,79	60,21	388,79	1,64	388,79	-7,37	388,79	-11,06
389,00	27,85	389,00	27,85	389,00	3180,09	389,00	-40,14	389,00	17,61	389,00	-24,58	389,00	-38,09	389,00	-68,40
389,22	63,90	389,22	63,90	389,22	3107,18	389,22	36,86	389,22	58,57	389,22	51,20	389,22	32,77	389,22	14,75
389,43	26,21	389,43	26,21	389,43	3025,26	389,43	10,24	389,43	45,87	389,43	2,46	389,43	-2,46	389,43	-40,55
389,65	60,62	389,65	60,62	389,65	2881,90	389,65	19,66	389,65	37,68	389,65	11,88	389,65	2,05	389,65	-29,90
389,87	57,34	389,87	57,34	389,87	2758,20	389,87	9,83	389,87	57,75	389,87	34,41	389,87	11,06	389,87	-16,38
390,08	34,82	390,08	34,82	390,08	2687,34	390,08	14,34	390,08	25,39	390,08	-21,30	390,08	-32,77	390,08	-61,44
390,30	59,80	390,30	59,80	390,30	2635,74	390,30	18,84	390,30	49,97	390,30	34,82	390,30	19,66	390,30	-23,76
390,52	65,13	390,52	65,13	390,52	2579,62	390,52	53,25	390,52	67,99	390,52	62,67	390,52	-7,37	390,52	18,84
390,73	149,50	390,73	149,50	390,73	2532,52	390,73	97,07	390,73	116,32	390,73	75,37	390,73	77,41	390,73	43,01
